user_id,timestamp,subject,duration,focus,notes
16,2025-01-25 22:00:00,Biology,1.5,0,Summarized key points
16,2025-01-26 07:00:00,Computer Science,2.3,1,Completed practice problems
16,2025-01-28 06:00:00,Chemistry,2.6,5,Completed practice problems
16,2025-01-28 10:00:00,Math,3.2,0,Completed practice problems
16,2025-01-28 20:00:00,Computer Science,2.6,3,Summarized key points
16,2025-01-30 11:00:00,Physics,2.4,3,Watched tutorial videos
16,2025-02-01 01:00:00,Biology,2.1,2,Reviewed chapter 3
16,2025-02-01 23:00:00,Math,1.0,2,Summarized key points
16,2025-02-03 19:00:00,Computer Science,1.8,5,Quick revision
16,2025-02-05 15:00:00,Physics,1.9,2,Quick revision
16,2025-02-06 18:00:00,Chemistry,1.3,4,Summarized key points
16,2025-02-07 05:00:00,Computer Science,2.3,3,Focused on weak areas
16,2025-02-08 03:00:00,Chemistry,3.6,5,Reviewed chapter 3
16,2025-02-08 13:00:00,Computer Science,3.3,0,Summarized key points
16,2025-02-10 06:00:00,Biology,2.2,4,Reviewed chapter 3
16,2025-02-11 07:00:00,Biology,2.0,4,Reviewed chapter 3
16,2025-02-13 06:00:00,Math,0.5,1,Reviewed chapter 3
16,2025-02-14 04:00:00,Biology,3.3,0,Reviewed chapter 3
16,2025-02-15 10:00:00,Math,0.7,2,Watched tutorial videos
16,2025-02-17 05:00:00,Physics,3.2,4,Reviewed chapter 3
16,2025-02-18 00:00:00,Economics,1.9,5,Summarized key points
16,2025-02-18 09:00:00,Chemistry,3.7,2,Watched tutorial videos
16,2025-02-19 17:00:00,Physics,2.2,3,Watched tutorial videos
16,2025-02-21 11:00:00,Computer Science,1.0,0,Completed practice problems
16,2025-02-21 13:00:00,Math,1.8,2,Summarized key points
16,2025-02-23 10:00:00,Biology,1.8,0,Watched tutorial videos
16,2025-02-23 17:00:00,Chemistry,1.5,4,Completed practice problems
16,2025-02-25 08:00:00,Economics,1.4,4,Watched tutorial videos
16,2025-02-27 01:00:00,Biology,2.4,3,Focused on weak areas
16,2025-03-01 00:00:00,Chemistry,1.2,4,Quick revision
16,2025-03-02 18:00:00,Physics,2.5,2,Watched tutorial videos
16,2025-03-02 19:00:00,Physics,3.5,1,Summarized key points
16,2025-03-04 10:00:00,Chemistry,3.0,4,Watched tutorial videos
16,2025-03-04 15:00:00,Biology,1.2,0,Focused on weak areas
16,2025-03-05 14:00:00,Computer Science,3.8,0,Summarized key points
16,2025-03-07 01:00:00,Chemistry,0.9,2,Completed practice problems
16,2025-03-07 06:00:00,Biology,3.3,2,Watched tutorial videos
16,2025-03-08 07:00:00,Biology,1.8,5,Completed practice problems
16,2025-03-09 22:00:00,Physics,2.6,0,Summarized key points
16,2025-03-10 00:00:00,Economics,0.6,1,Focused on weak areas
16,2025-03-11 13:00:00,Chemistry,3.0,3,Focused on weak areas
16,2025-03-12 09:00:00,Biology,0.7,1,Quick revision
16,2025-03-13 16:00:00,Economics,2.5,2,Focused on weak areas
16,2025-03-14 12:00:00,Computer Science,0.9,0,Quick revision
16,2025-03-16 00:00:00,Physics,2.8,1,Summarized key points
16,2025-03-17 14:00:00,Computer Science,3.1,4,Focused on weak areas
16,2025-03-18 18:00:00,Physics,2.7,5,Focused on weak areas
16,2025-03-20 03:00:00,Chemistry,0.7,1,Summarized key points
16,2025-03-21 06:00:00,Economics,2.3,4,Completed practice problems
16,2025-03-23 00:00:00,Physics,3.7,0,Completed practice problems
16,2025-03-23 21:00:00,Biology,2.1,5,Watched tutorial videos
16,2025-03-25 01:00:00,Math,1.6,4,Summarized key points
16,2025-03-26 14:00:00,Biology,1.1,2,Focused on weak areas
16,2025-03-27 03:00:00,Economics,1.3,2,Watched tutorial videos
16,2025-03-28 07:00:00,Economics,2.2,2,Focused on weak areas
16,2025-03-29 03:00:00,Chemistry,3.8,2,Summarized key points
16,2025-03-30 06:00:00,Computer Science,2.1,3,Watched tutorial videos
16,2025-03-30 19:00:00,Computer Science,3.0,1,Completed practice problems
16,2025-04-01 11:00:00,Physics,2.8,4,Reviewed chapter 3
16,2025-04-01 19:00:00,Chemistry,1.8,2,Reviewed chapter 3
16,2025-04-02 01:00:00,Biology,3.7,1,Quick revision
16,2025-04-02 09:00:00,Biology,3.5,3,Focused on weak areas
16,2025-04-03 01:00:00,Biology,0.9,2,Focused on weak areas
16,2025-04-03 14:00:00,Economics,1.7,2,Completed practice problems
16,2025-04-05 06:00:00,Economics,0.9,1,Quick revision
16,2025-04-06 00:00:00,Economics,2.6,2,Reviewed chapter 3
16,2025-04-06 12:00:00,Math,2.7,2,Reviewed chapter 3
16,2025-04-07 02:00:00,Biology,2.8,4,Focused on weak areas
16,2025-04-07 14:00:00,Biology,2.2,3,Quick revision
16,2025-04-08 15:00:00,Chemistry,0.7,5,Quick revision
16,2025-04-09 01:00:00,Biology,2.1,2,Completed practice problems
16,2025-04-10 02:00:00,Physics,2.6,2,Quick revision
16,2025-04-10 07:00:00,Physics,1.4,3,Focused on weak areas
16,2025-04-10 14:00:00,Chemistry,2.0,2,Completed practice problems
16,2025-04-12 12:00:00,Chemistry,3.7,2,Watched tutorial videos
16,2025-04-12 20:00:00,Computer Science,1.3,4,Focused on weak areas
16,2025-04-13 03:00:00,Physics,1.3,2,Watched tutorial videos
16,2025-04-13 10:00:00,Physics,3.7,1,Quick revision
17,2025-01-02 10:00:00,Math,2.0,5,Watched tutorial videos
17,2025-01-03 17:00:00,Physics,0.8,0,Focused on weak areas
17,2025-01-05 02:00:00,Chemistry,3.6,2,Watched tutorial videos
17,2025-01-05 22:00:00,Biology,1.2,4,Watched tutorial videos
17,2025-01-06 18:00:00,Computer Science,1.9,2,Quick revision
17,2025-01-07 04:00:00,Math,1.4,5,Quick revision
17,2025-01-08 00:00:00,Computer Science,2.2,1,Focused on weak areas
17,2025-01-09 10:00:00,Computer Science,1.6,5,Summarized key points
17,2025-01-10 21:00:00,Biology,3.9,0,Summarized key points
17,2025-01-11 22:00:00,Chemistry,3.2,3,Focused on weak areas
17,2025-01-13 13:00:00,Computer Science,0.8,0,Summarized key points
17,2025-01-14 07:00:00,Economics,3.1,4,Completed practice problems
17,2025-01-14 08:00:00,Physics,3.0,3,Quick revision
17,2025-01-15 12:00:00,Physics,2.5,4,Reviewed chapter 3
17,2025-01-17 05:00:00,Economics,1.0,1,Quick revision
17,2025-01-18 18:00:00,Economics,1.2,0,Completed practice problems
17,2025-01-20 03:00:00,Physics,0.9,0,Summarized key points
17,2025-01-21 16:00:00,Chemistry,2.8,3,Summarized key points
17,2025-01-23 14:00:00,Biology,2.8,1,Focused on weak areas
17,2025-01-23 17:00:00,Physics,1.1,3,Quick revision
17,2025-01-23 22:00:00,Chemistry,2.5,5,Completed practice problems
17,2025-01-25 03:00:00,Math,3.9,3,Reviewed chapter 3
17,2025-01-26 02:00:00,Biology,3.7,0,Completed practice problems
17,2025-01-26 17:00:00,Physics,3.9,1,Quick revision
17,2025-01-28 03:00:00,Chemistry,0.9,5,Completed practice problems
17,2025-01-29 21:00:00,Chemistry,1.3,3,Completed practice problems
17,2025-01-30 09:00:00,Computer Science,3.2,1,Completed practice problems
17,2025-01-30 23:00:00,Physics,2.6,4,Quick revision
17,2025-01-31 10:00:00,Chemistry,2.6,4,Quick revision
17,2025-01-31 21:00:00,Math,1.4,1,Completed practice problems
17,2025-02-01 09:00:00,Biology,4.0,5,Watched tutorial videos
17,2025-02-01 11:00:00,Computer Science,2.6,0,Summarized key points
17,2025-02-02 04:00:00,Biology,1.7,4,Summarized key points
17,2025-02-02 13:00:00,Physics,3.8,2,Summarized key points
17,2025-02-03 11:00:00,Economics,0.8,5,Completed practice problems
17,2025-02-04 20:00:00,Math,3.1,4,Watched tutorial videos
17,2025-02-06 05:00:00,Math,1.6,2,Reviewed chapter 3
17,2025-02-08 04:00:00,Chemistry,1.9,1,Completed practice problems
17,2025-02-09 03:00:00,Economics,3.3,2,Focused on weak areas
17,2025-02-10 10:00:00,Math,1.9,4,Focused on weak areas
17,2025-02-11 01:00:00,Math,1.4,0,Focused on weak areas
17,2025-02-11 22:00:00,Physics,0.6,5,Focused on weak areas
17,2025-02-12 22:00:00,Biology,2.4,0,Summarized key points
17,2025-02-13 22:00:00,Economics,3.2,4,Focused on weak areas
17,2025-02-15 03:00:00,Economics,2.0,0,Completed practice problems
17,2025-02-15 07:00:00,Physics,1.4,2,Completed practice problems
17,2025-02-16 14:00:00,Chemistry,3.9,3,Completed practice problems
17,2025-02-16 19:00:00,Chemistry,2.0,0,Watched tutorial videos
17,2025-02-18 05:00:00,Physics,2.3,3,Reviewed chapter 3
17,2025-02-19 14:00:00,Economics,3.2,0,Quick revision
17,2025-02-20 16:00:00,Computer Science,1.4,0,Completed practice problems
17,2025-02-20 21:00:00,Chemistry,3.4,2,Completed practice problems
17,2025-02-21 16:00:00,Math,1.6,5,Reviewed chapter 3
17,2025-02-23 06:00:00,Economics,3.7,4,Reviewed chapter 3
17,2025-02-24 03:00:00,Economics,1.6,0,Quick revision
17,2025-02-24 15:00:00,Physics,2.4,0,Watched tutorial videos
17,2025-02-25 13:00:00,Chemistry,0.9,4,Completed practice problems
17,2025-02-25 19:00:00,Economics,1.2,3,Focused on weak areas
17,2025-02-27 02:00:00,Biology,3.4,2,Summarized key points
17,2025-02-27 10:00:00,Computer Science,3.2,2,Watched tutorial videos
17,2025-02-28 17:00:00,Biology,1.8,2,Focused on weak areas
17,2025-03-01 03:00:00,Biology,0.7,2,Watched tutorial videos
17,2025-03-01 19:00:00,Computer Science,2.9,4,Watched tutorial videos
17,2025-03-03 18:00:00,Math,2.6,2,Summarized key points
17,2025-03-05 06:00:00,Math,2.5,4,Quick revision
17,2025-03-06 16:00:00,Economics,3.3,5,Reviewed chapter 3
17,2025-03-07 22:00:00,Biology,1.6,0,Summarized key points
17,2025-03-08 03:00:00,Computer Science,3.9,2,Completed practice problems
17,2025-03-09 21:00:00,Economics,0.6,1,Reviewed chapter 3
17,2025-03-10 21:00:00,Chemistry,1.0,0,Quick revision
17,2025-03-11 09:00:00,Computer Science,3.4,2,Quick revision
17,2025-03-13 02:00:00,Math,2.2,5,Watched tutorial videos
17,2025-03-14 10:00:00,Chemistry,2.5,0,Summarized key points
17,2025-03-15 07:00:00,Chemistry,4.0,4,Focused on weak areas
17,2025-03-16 06:00:00,Computer Science,2.3,2,Watched tutorial videos
17,2025-03-16 22:00:00,Biology,3.8,1,Summarized key points
17,2025-03-17 20:00:00,Computer Science,2.6,4,Completed practice problems
17,2025-03-19 09:00:00,Physics,1.7,3,Quick revision
17,2025-03-21 06:00:00,Economics,2.3,1,Reviewed chapter 3
17,2025-03-22 11:00:00,Biology,3.8,5,Completed practice problems
17,2025-03-22 12:00:00,Physics,0.7,2,Reviewed chapter 3
17,2025-03-24 07:00:00,Math,3.4,1,Completed practice problems
17,2025-03-25 22:00:00,Math,3.5,1,Watched tutorial videos
17,2025-03-27 13:00:00,Physics,1.5,1,Quick revision
17,2025-03-27 17:00:00,Biology,1.4,5,Reviewed chapter 3
17,2025-03-28 14:00:00,Economics,2.1,3,Completed practice problems
17,2025-03-29 09:00:00,Computer Science,2.3,1,Quick revision
17,2025-03-30 08:00:00,Chemistry,2.7,3,Summarized key points
17,2025-03-30 17:00:00,Chemistry,2.8,1,Completed practice problems
17,2025-03-30 21:00:00,Math,1.9,0,Reviewed chapter 3
17,2025-03-30 22:00:00,Math,2.7,3,Summarized key points
17,2025-04-01 02:00:00,Computer Science,3.4,2,Completed practice problems
17,2025-04-01 23:00:00,Biology,0.6,1,Completed practice problems
17,2025-04-02 10:00:00,Biology,2.7,1,Quick revision
17,2025-04-04 05:00:00,Math,1.3,5,Quick revision
17,2025-04-06 01:00:00,Chemistry,1.7,2,Focused on weak areas
17,2025-04-07 22:00:00,Computer Science,1.5,0,Completed practice problems
17,2025-04-09 14:00:00,Physics,3.7,1,Reviewed chapter 3
17,2025-04-09 16:00:00,Math,1.6,2,Summarized key points
17,2025-04-10 14:00:00,Chemistry,3.2,4,Quick revision
18,2025-01-02 12:00:00,Biology,2.6,3,Watched tutorial videos
18,2025-01-03 15:00:00,Computer Science,2.1,1,Summarized key points
18,2025-01-05 13:00:00,Biology,4.0,5,Reviewed chapter 3
18,2025-01-06 23:00:00,Chemistry,3.7,0,Completed practice problems
18,2025-01-07 10:00:00,Biology,3.3,0,Quick revision
18,2025-01-08 19:00:00,Math,1.9,5,Summarized key points
18,2025-01-10 05:00:00,Physics,3.9,0,Reviewed chapter 3
18,2025-01-11 08:00:00,Math,1.3,3,Reviewed chapter 3
18,2025-01-13 06:00:00,Economics,1.1,1,Summarized key points
18,2025-01-15 00:00:00,Math,3.4,0,Summarized key points
18,2025-01-16 11:00:00,Physics,2.2,0,Completed practice problems
18,2025-01-17 13:00:00,Biology,0.8,4,Reviewed chapter 3
18,2025-01-17 17:00:00,Biology,3.4,4,Quick revision
18,2025-01-17 23:00:00,Math,3.4,0,Completed practice problems
18,2025-01-18 22:00:00,Computer Science,2.1,3,Completed practice problems
18,2025-01-19 10:00:00,Chemistry,3.8,5,Quick revision
18,2025-01-19 14:00:00,Economics,2.7,2,Focused on weak areas
18,2025-01-19 15:00:00,Economics,0.8,2,Summarized key points
18,2025-01-20 05:00:00,Biology,3.0,1,Watched tutorial videos
18,2025-01-20 20:00:00,Biology,2.6,4,Completed practice problems
18,2025-01-21 18:00:00,Physics,1.0,4,Reviewed chapter 3
18,2025-01-23 08:00:00,Chemistry,3.4,2,Summarized key points
18,2025-01-24 09:00:00,Math,3.4,2,Reviewed chapter 3
18,2025-01-25 05:00:00,Physics,3.8,2,Reviewed chapter 3
18,2025-01-25 08:00:00,Math,3.1,3,Summarized key points
18,2025-01-25 09:00:00,Math,2.2,5,Reviewed chapter 3
18,2025-01-26 03:00:00,Math,3.7,1,Watched tutorial videos
18,2025-01-26 15:00:00,Biology,1.7,2,Quick revision
18,2025-01-27 12:00:00,Biology,2.4,0,Completed practice problems
18,2025-01-27 13:00:00,Economics,1.3,5,Summarized key points
18,2025-01-28 10:00:00,Chemistry,0.7,3,Completed practice problems
18,2025-01-28 23:00:00,Biology,3.1,0,Reviewed chapter 3
18,2025-01-29 08:00:00,Economics,1.6,1,Summarized key points
18,2025-01-29 22:00:00,Biology,3.5,3,Quick revision
18,2025-01-30 09:00:00,Computer Science,1.9,0,Focused on weak areas
18,2025-01-31 21:00:00,Computer Science,2.4,4,Summarized key points
18,2025-01-31 23:00:00,Biology,2.4,1,Summarized key points
18,2025-02-02 10:00:00,Math,0.6,2,Completed practice problems
18,2025-02-03 08:00:00,Math,3.0,5,Summarized key points
18,2025-02-04 00:00:00,Chemistry,1.3,3,Completed practice problems
18,2025-02-04 23:00:00,Physics,1.4,0,Completed practice problems
18,2025-02-06 03:00:00,Computer Science,3.3,3,Quick revision
18,2025-02-06 06:00:00,Economics,2.8,3,Reviewed chapter 3
18,2025-02-07 16:00:00,Economics,3.0,1,Focused on weak areas
18,2025-02-09 07:00:00,Economics,1.3,2,Quick revision
18,2025-02-09 13:00:00,Physics,1.4,1,Watched tutorial videos
18,2025-02-11 08:00:00,Physics,3.9,5,Focused on weak areas
18,2025-02-12 21:00:00,Physics,2.0,5,Reviewed chapter 3
18,2025-02-14 03:00:00,Physics,0.6,4,Focused on weak areas
18,2025-02-14 15:00:00,Economics,2.5,1,Completed practice problems
18,2025-02-15 05:00:00,Physics,2.9,2,Completed practice problems
18,2025-02-16 12:00:00,Biology,1.6,3,Summarized key points
18,2025-02-17 14:00:00,Computer Science,3.8,3,Quick revision
18,2025-02-18 23:00:00,Economics,3.6,1,Quick revision
18,2025-02-20 07:00:00,Chemistry,2.2,1,Focused on weak areas
18,2025-02-21 23:00:00,Physics,2.7,5,Summarized key points
18,2025-02-22 12:00:00,Chemistry,1.3,2,Quick revision
18,2025-02-24 08:00:00,Physics,2.3,0,Summarized key points
18,2025-02-25 09:00:00,Biology,3.7,0,Quick revision
18,2025-02-25 22:00:00,Physics,1.2,2,Focused on weak areas
18,2025-02-26 20:00:00,Biology,3.7,0,Reviewed chapter 3
18,2025-02-28 07:00:00,Biology,3.2,1,Quick revision
18,2025-02-28 12:00:00,Physics,3.3,3,Completed practice problems
18,2025-02-28 22:00:00,Physics,2.8,3,Watched tutorial videos
18,2025-03-02 00:00:00,Math,3.0,2,Summarized key points
18,2025-03-03 08:00:00,Biology,1.6,1,Focused on weak areas
18,2025-03-04 19:00:00,Math,0.6,4,Focused on weak areas
18,2025-03-05 19:00:00,Chemistry,1.2,2,Summarized key points
18,2025-03-06 11:00:00,Biology,3.0,3,Completed practice problems
18,2025-03-07 05:00:00,Math,0.8,4,Reviewed chapter 3
18,2025-03-08 12:00:00,Computer Science,3.8,5,Focused on weak areas
18,2025-03-09 19:00:00,Biology,2.8,5,Quick revision
18,2025-03-11 02:00:00,Computer Science,1.1,0,Quick revision
18,2025-03-11 06:00:00,Economics,3.9,0,Watched tutorial videos
18,2025-03-11 18:00:00,Math,2.7,5,Summarized key points
18,2025-03-13 16:00:00,Chemistry,2.1,3,Focused on weak areas
18,2025-03-14 03:00:00,Math,2.4,3,Watched tutorial videos
18,2025-03-15 21:00:00,Biology,1.5,0,Quick revision
18,2025-03-17 06:00:00,Math,3.2,5,Focused on weak areas
18,2025-03-17 12:00:00,Physics,2.7,0,Summarized key points
18,2025-03-18 18:00:00,Biology,2.7,1,Focused on weak areas
18,2025-03-18 19:00:00,Economics,2.6,1,Quick revision
18,2025-03-20 13:00:00,Physics,1.1,2,Focused on weak areas
18,2025-03-22 00:00:00,Chemistry,0.9,1,Quick revision
18,2025-03-23 23:00:00,Math,2.3,1,Quick revision
18,2025-03-25 18:00:00,Biology,2.6,4,Watched tutorial videos
18,2025-03-26 04:00:00,Economics,2.0,5,Quick revision
18,2025-03-27 01:00:00,Chemistry,2.5,0,Quick revision
18,2025-03-27 07:00:00,Physics,1.6,0,Reviewed chapter 3
18,2025-03-27 11:00:00,Math,1.8,5,Reviewed chapter 3
18,2025-03-29 06:00:00,Economics,3.0,0,Summarized key points
18,2025-03-30 02:00:00,Biology,2.6,2,Reviewed chapter 3
18,2025-03-30 10:00:00,Biology,3.0,0,Watched tutorial videos
18,2025-03-31 04:00:00,Physics,2.8,0,Quick revision
18,2025-04-01 03:00:00,Math,1.6,4,Completed practice problems
18,2025-04-01 15:00:00,Biology,0.8,3,Summarized key points
18,2025-04-03 03:00:00,Biology,3.8,5,Completed practice problems
18,2025-04-04 09:00:00,Computer Science,3.4,3,Quick revision
18,2025-04-06 02:00:00,Economics,1.4,1,Completed practice problems
18,2025-04-07 00:00:00,Economics,1.0,2,Watched tutorial videos
19,2025-01-02 07:00:00,Biology,3.6,0,Summarized key points
19,2025-01-03 01:00:00,Physics,3.3,1,Focused on weak areas
19,2025-01-04 13:00:00,Computer Science,2.0,4,Watched tutorial videos
19,2025-01-05 20:00:00,Physics,1.1,3,Summarized key points
19,2025-01-05 21:00:00,Math,2.7,0,Quick revision
19,2025-01-07 17:00:00,Math,2.4,5,Summarized key points
19,2025-01-08 11:00:00,Biology,3.7,1,Focused on weak areas
19,2025-01-09 17:00:00,Computer Science,1.2,4,Reviewed chapter 3
19,2025-01-10 09:00:00,Physics,1.3,1,Watched tutorial videos
19,2025-01-11 04:00:00,Economics,3.1,2,Focused on weak areas
19,2025-01-11 08:00:00,Chemistry,1.3,1,Completed practice problems
19,2025-01-12 03:00:00,Math,1.4,1,Summarized key points
19,2025-01-13 16:00:00,Physics,2.5,4,Focused on weak areas
19,2025-01-14 01:00:00,Computer Science,2.8,1,Completed practice problems
19,2025-01-14 05:00:00,Economics,3.5,3,Reviewed chapter 3
19,2025-01-14 07:00:00,Economics,3.2,0,Summarized key points
19,2025-01-14 22:00:00,Chemistry,1.2,0,Summarized key points
19,2025-01-16 21:00:00,Biology,1.3,0,Watched tutorial videos
19,2025-01-17 19:00:00,Physics,2.1,1,Watched tutorial videos
19,2025-01-19 09:00:00,Chemistry,1.7,4,Watched tutorial videos
19,2025-01-20 08:00:00,Biology,3.5,5,Focused on weak areas
19,2025-01-21 07:00:00,Computer Science,2.2,3,Summarized key points
19,2025-01-21 13:00:00,Physics,1.5,2,Summarized key points
19,2025-01-22 10:00:00,Physics,1.6,4,Completed practice problems
19,2025-01-23 07:00:00,Physics,2.6,5,Focused on weak areas
19,2025-01-24 00:00:00,Physics,2.0,4,Watched tutorial videos
19,2025-01-24 09:00:00,Computer Science,3.1,4,Summarized key points
19,2025-01-24 16:00:00,Physics,1.1,2,Focused on weak areas
19,2025-01-26 01:00:00,Physics,1.0,5,Focused on weak areas
19,2025-01-26 20:00:00,Computer Science,4.0,3,Completed practice problems
19,2025-01-28 05:00:00,Computer Science,3.6,4,Watched tutorial videos
19,2025-01-29 13:00:00,Physics,2.1,3,Quick revision
19,2025-01-31 09:00:00,Math,3.3,2,Reviewed chapter 3
19,2025-02-01 11:00:00,Math,2.0,5,Quick revision
19,2025-02-02 11:00:00,Math,1.4,3,Watched tutorial videos
19,2025-02-03 00:00:00,Math,2.2,4,Reviewed chapter 3
19,2025-02-04 22:00:00,Physics,1.3,4,Summarized key points
19,2025-02-06 16:00:00,Chemistry,2.5,0,Quick revision
19,2025-02-08 07:00:00,Biology,2.6,0,Completed practice problems
19,2025-02-09 07:00:00,Physics,2.9,5,Reviewed chapter 3
19,2025-02-10 06:00:00,Computer Science,0.5,5,Summarized key points
19,2025-02-11 15:00:00,Chemistry,2.2,1,Watched tutorial videos
19,2025-02-12 05:00:00,Math,4.0,1,Reviewed chapter 3
19,2025-02-13 23:00:00,Physics,3.8,4,Reviewed chapter 3
19,2025-02-15 09:00:00,Physics,3.0,5,Quick revision
19,2025-02-16 05:00:00,Economics,2.1,2,Focused on weak areas
19,2025-02-16 18:00:00,Computer Science,3.3,0,Summarized key points
19,2025-02-17 06:00:00,Biology,2.4,0,Focused on weak areas
19,2025-02-19 03:00:00,Biology,0.8,2,Watched tutorial videos
19,2025-02-20 22:00:00,Economics,2.8,0,Summarized key points
19,2025-02-22 20:00:00,Physics,2.5,2,Completed practice problems
19,2025-02-24 06:00:00,Computer Science,1.0,2,Reviewed chapter 3
19,2025-02-25 02:00:00,Chemistry,2.8,0,Completed practice problems
19,2025-02-25 05:00:00,Computer Science,3.5,0,Completed practice problems
19,2025-02-25 22:00:00,Biology,1.4,3,Completed practice problems
19,2025-02-27 12:00:00,Math,0.6,0,Completed practice problems
19,2025-02-27 22:00:00,Chemistry,1.1,0,Quick revision
